run_id,epoch_index,time_seconds,time_minutes,fault_magnitude_m,fault_active,fdir_detected,number_of_satellites,degrees_of_freedom,pdop,chi2_statistic,chi2_threshold,chi2_ratio,chi2_per_dof,residual_rms_m,residual_std_m,residual_mean_abs_m,residual_max_abs_m,residual_peak_to_peak_m,normalized_residual_rms,normalized_residual_max,residual_peak_over_rms,prior_position_correction_m,prior_clock_correction_m,chi2_ratio_mean_3,chi2_ratio_mean_6,chi2_ratio_mean_12,chi2_ratio_max_6,chi2_ratio_max_12,chi2_ratio_delta_1,residual_max_abs_m_mean_3,residual_max_abs_m_mean_6,residual_max_abs_m_mean_12,residual_max_abs_m_max_6,residual_max_abs_m_max_12,residual_max_abs_m_delta_1,prior_position_correction_m_mean_3,prior_position_correction_m_mean_6,prior_position_correction_m_mean_12,prior_position_correction_m_max_6,prior_position_correction_m_max_12,prior_position_correction_m_delta_1,temporal_features_valid
0,610,6100.0,101.66666666666667,0.0,0,0,5.0,1.0,1.8534871541979343,1.067495617731404,6.6348966010212145,0.16089107064111588,1.067495617731404,1.3861789609990938,1.386178960999094,1.206365031003952,2.0242111422121525,3.9759878292679787,0.4620596536663646,0.6747370474040508,1.4602812473457212,43.261331740115274,10.398173576013505,0.0959609307360878,0.11216858450261226,,0.2088525103835845,,0.04433386096167845,1.4214317165315151,1.5110966116189957,,2.3104943558573723,,0.3002554588019848,46.34579368452296,45.10793079810595,,48.69412270473121,,-5.432790964615933,0
0,611,6110.0,101.83333333333333,0.0,0,0,5.0,1.0,1.855200159559931,0.17606755059220167,6.6348966010212145,0.026536592983996483,0.17606755059220167,0.5629578945764621,0.5629578945764621,0.49029375463724134,0.8215690888464451,1.6129588261246681,0.18765263152548736,0.27385636294881505,1.4593792835333583,46.49012677360713,10.42577490108306,0.10132829110151659,0.11551280843109966,0.09666858792909482,0.2088525103835845,0.2980360394006977,-0.1343544776571194,1.5232453048229218,1.58015919290483,1.3253988660871983,2.3104943558573723,2.765027977526188,-1.2026420533657074,46.14852707281787,45.88184343378438,45.95761123447088,48.69412270473121,49.969256644500284,3.2287950334918563,1
0,612,6120.0,102.0,0.0,0,0,5.0,1.0,1.856914012619226,1.9726178139467574,6.6348966010212145,0.29730950345829665,1.9726178139467574,1.8843333211255813,1.8843333211255813,1.6423162564635276,2.7482480704784393,5.392891176044941,0.6281111070418605,0.9160826901594797,1.4584723624357554,53.62685788155817,7.192021875467617,0.16157905569446965,0.1367635665056902,0.11174152311619523,0.29730950345829665,0.2980360394006977,0.2707729104743002,1.8646761005123456,1.6907677774628003,1.4192313021048903,2.7482480704784393,2.765027977526188,1.9266789816319942,47.792772131760195,47.840803491796855,46.81833157627049,53.62685788155817,53.62685788155817,7.136731107951043,1
0,613,6130.0,102.16666666666667,0.0,0,0,5.0,1.0,1.8586282822250728,0.040237339879150735,6.6348966010212145,0.006064501423120532,0.040237339879150735,0.26912304208757626,0.26912304208757626,0.23472861871123313,0.3922632597386837,0.7693542577326298,0.08970768069585876,0.13075441991289458,1.457561034892865,48.267574095146614,5.81155838201812,0.10997019928847122,0.1029655650122795,0.11124749514264766,0.29730950345829665,0.2980360394006977,-0.2912450020351761,1.3206934730211894,1.3710625947763522,1.40861561242491,2.7482480704784393,2.765027977526188,-2.3559848107397556,49.4615195834373,47.90365663398013,46.84345063220269,53.62685788155817,53.62685788155817,-5.3592837864115594,1
0,614,6140.0,102.33333333333333,0.0,0,0,5.0,1.0,1.8603425023580753,0.6385192340992054,6.6348966010212145,0.09623650110853683,0.6385192340992054,1.0720702502068462,1.0720702502068462,0.9357329562306405,1.56162591278553,3.061295710504055,0.35735675006894874,0.5205419709285101,1.4566451335481314,47.20509313354593,6.1267827365445555,0.13320350199665135,0.11726589654908397,0.11914296900775347,0.29730950345829665,0.2980360394006977,0.09017199968541631,1.5673790810008843,1.5453121929119031,1.522435354689757,2.7482480704784393,2.765027977526188,1.1693626530468464,49.6998417034169,47.92418438811739,46.67694148833809,53.62685788155817,53.62685788155817,-1.0624809616006843,1
0,615,6150.0,102.5,0.0,0,0,5.0,1.0,1.862055971345318,1.4577375638193804,6.6348966010212145,0.21970765355936545,1.4577375638193804,1.6198541955604784,1.6198541955604786,1.4148666121065616,2.358061909675598,4.620186701416969,0.5399513985201595,0.7860206365585327,1.455724790625181,44.778427074117204,7.122893513602321,0.1073362186970076,0.13445763719573864,0.13474185824580726,0.29730950345829665,0.2980360394006977,0.12347115245082861,1.4373170273999374,1.6509965639561415,1.6427813240637381,2.7482480704784393,2.765027977526188,0.796435996890068,46.75036476760325,47.271568449681716,46.74874336592592,53.62685788155817,53.62685788155817,-2.426666059428726,1
0,616,6160.0,102.66666666666667,0.0,0,0,5.0,1.0,1.8637678258708676,2.2902684251251907e-06,6.6348966010212145,3.4518524746454717e-07,2.2902684251251907e-06,0.0020303899047289767,0.0020303899047240557,0.0017747089266777038,0.0029538050293922424,0.005784414708614349,0.0006767966349096589,0.0009846016764640808,1.4547969444255715,49.19431254749371,4.221159129971056,0.10531483328438324,0.10764251628642724,0.10990555039451973,0.29730950345829665,0.29730950345829665,-0.21970730837411798,1.3075472091635068,1.314120341092348,1.4126084763556719,2.7482480704784393,2.7482480704784393,-2.355108104646206,47.05927758505228,48.2603985842448,46.68416469117537,53.62685788155817,53.62685788155817,4.415885473376505,1
0,617,6170.0,102.83333333333333,0.0,0,0,5.0,1.0,1.8654784721057514,0.22790279831614235,6.6348966010212145,0.03434911077303971,0.22790279831614235,0.6404881239875226,0.6404881239875226,0.5602273397147656,0.9311871230602264,1.8225644268095493,0.2134960413291742,0.31039570768674213,1.4538710214685682,46.980816699893694,9.08803870767224,0.08468570317255086,0.1089446025846011,0.1122287055078504,0.29730950345829665,0.29730950345829665,0.03434876558779225,1.0974009459217389,1.3323900134613116,1.456274603183071,2.7482480704784393,2.7482480704784393,0.9282333180308342,46.98451877383487,48.34218023862589,47.112011836205134,53.62685788155817,53.62685788155817,-2.213495847600015,1
0,618,6180.0,103.0,0.0,0,0,5.0,1.0,1.86718631426074,1.7866164076726274,6.6348966010212145,0.26927569713710975,1.7866164076726274,1.793295718449896,1.7932957184498959,1.5696677550673486,2.6055473871529102,5.09695054218173,0.5977652394832987,0.8685157957176367,1.4529379400989788,47.11590187584774,7.9659791233352735,0.1012083843651323,0.10427230153106996,0.12051793401838007,0.26927569713710975,0.29730950345829665,0.23492658636407004,1.179896105080843,1.30860656624039,1.4996871718515952,2.6055473871529102,2.7482480704784393,1.6743602640926838,47.76367704107838,47.25702090434081,47.54891219806884,49.19431254749371,53.62685788155817,0.13508517595404612,1
0,619,6190.0,103.16666666666667,0.0,0,0,5.0,1.0,1.868891056499751,0.9252253299559376,6.6348966010212145,0.13944834194002828,0.9252253299559376,1.2905059449381424,1.2905059449381422,1.1303567804396153,1.8738158233463764,3.663534738123417,0.4301686483127141,0.6246052744487921,1.4520009231233675,45.394649767752085,8.795877122985985,0.14769104995005924,0.12650294161722125,0.11473425331475036,0.26927569713710975,0.29730950345829665,-0.12982735519708147,1.803516777853171,1.555531993508339,1.4632972941423457,2.6055473871529102,2.7482480704784393,-0.7317315638065338,46.49712278116451,46.778200183108396,47.340928408544265,49.19431254749371,53.62685788155817,-1.7212521080956549,1
0,620,6200.0,103.33333333333333,0.0,0,0,5.0,1.0,1.8705924255396071,0.008238095646980413,6.6348966010212145,0.0012416313534882278,0.008238095646980413,0.12177262485700448,0.12177262485700448,0.10673380866646767,0.17669935151934624,0.3452763445675373,0.04059087495233483,0.05889978383978208,1.4510597248506492,47.28012418031445,6.753236816144636,0.13665522347687542,0.11067046332471316,0.11396817993689855,0.26927569713710975,0.29730950345829665,-0.13820671058654005,1.552020854006211,1.324710899963975,1.435011546437939,2.6055473871529102,2.7482480704784393,-1.6971164718270302,46.59689194130476,46.79070535756981,47.357444872843594,49.19431254749371,53.62685788155817,1.8854744125623668,1
0,621,6210.0,103.5,0.0,0,0,5.0,1.0,1.8722898831558694,0.005317830808909116,6.6348966010212145,0.0008014941495984456,0.005317830808909116,0.0978370863018539,0.0978370863018539,0.08581231757998467,0.1418750137090683,0.2770720198750496,0.03261236210061797,0.0472916712363561,1.4501148702583544,46.38938137523425,8.741852063645638,0.047163822481038314,0.07418610342308532,0.10432187030941198,0.26927569713710975,0.29730950345829665,-0.0004401372038897822,0.7307967295249304,0.9553464173028866,1.303171490629514,2.6055473871529102,2.7482480704784393,-0.03482433781027794,46.35471844110026,47.05919774108932,47.16538309538552,49.19431254749371,53.62685788155817,-0.8907428050802011,1
0,622,6220.0,103.66666666666667,0.0,0,0,5.0,1.0,1.8739828040908837,0.020781250147271207,6.6348966010212145,0.0031321136404857683,0.020781250147271207,0.1934069550587263,0.1934069550587263,0.1697496734559536,0.2802788019180298,0.5470517128705978,0.06446898501957543,0.09342626730600993,1.4491660955673782,54.4812050178741,6.0696066065866034,0.0017250797145241473,0.07470806483229171,0.09117529055935945,0.26927569713710975,0.29730950345829665,0.002330619490887323,0.19961772238214812,1.0015672501176596,1.1578437956050038,2.6055473871529102,2.7482480704784393,0.1384037882089615,49.38357019114093,47.94034648615272,48.10037253519875,54.4812050178741,54.4812050178741,8.091823642639852,1
0,623,6230.0,103.83333333333333,0.0,0,0,5.0,1.0,1.8756707526536711,0.07935779539913372,6.6348966010212145,0.011960667990955475,0.07935779539913372,0.37794712820504495,0.377947128205045,0.3319368578493595,0.5473483838140965,1.0677011385560036,0.1259823760683483,0.1824494612713655,1.4482141626887755,47.03520791966463,12.37307300433531,0.0052980919270132305,0.07097665770194432,0.08996063014327271,0.26927569713710975,0.29730950345829665,0.008828554350469708,0.3231673998137315,0.9375941269099712,1.1349920701856415,2.6055473871529102,2.7482480704784393,0.26706958189606667,49.30193143759099,47.94941168944788,48.14579596403687,54.4812050178741,54.4812050178741,-7.4459970982094745,1
0,624,6240.0,104.0,0.0,0,0,5.0,1.0,1.8773528122642655,0.005082360357212653,6.6348966010212145,0.0007660044553566062,0.005082360357212653,0.09564647742067021,0.09564647742067016,0.08405776470899581,0.13842517137527466,0.26986413821578026,0.0318821591402234,0.04614172379175822,1.4472584365700802,47.713011555458785,6.754355418841442,0.005286262028932617,0.026225042254985467,0.0652486718930277,0.13944834194002828,0.26927569713710975,-0.01119466353559887,0.32201745236913365,0.526407090947032,0.917506828593711,1.8738158233463764,2.6055473871529102,-0.4089232124388218,49.74314149766584,48.048929969383046,47.65297543686193,54.4812050178741,54.4812050178741,0.6778036357941559,1
0,625,6250.0,104.16666666666667,0.0,0,0,5.0,1.0,1.8790292229714745,0.0024267718272670425,6.6348966010212145,0.0003657588012590165,0.0024267718272670425,0.06609227858895982,0.0660922785889598,0.05812202990055084,0.09558922797441483,0.18624288961291313,0.022030759529653273,0.03186307599147161,1.4462994772642357,46.670522720263506,5.30264564078243,0.004364143749190366,0.0030446117318572567,0.06477377667453925,0.011960667990955475,0.26927569713710975,-0.0004002456540975897,0.2604542610545953,0.23003599171837172,0.8927839926133553,0.5473483838140965,2.6055473871529102,-0.04283594340085983,47.13958073179564,48.26157546146829,47.51988782228835,54.4812050178741,54.4812050178741,-1.0424888351952788,1
0,626,6260.0,104.33333333333333,0.0,0,0,5.0,1.0,1.8806991488591902,0.631619800435389,6.6348966010212145,0.09519663054555708,0.631619800435389,1.0662624633661733,1.0662624633661733,0.9382791757583618,1.5411090143024921,3.000828266143799,0.35542082112205775,0.5137030047674974,1.4453373979209923,40.78202574111467,10.420442389273376,0.03210946460072423,0.018703778263868733,0.06468712079429094,0.09519663054555708,0.26927569713710975,0.09483087174429806,0.5917078045507272,0.45743760218222934,0.8910742510731021,1.5411090143024921,2.6055473871529102,1.4455197863280773,45.055186672278985,47.17855905493499,46.98463220625241,54.4812050178741,54.4812050178741,-5.888496979148833,1
0,627,6270.0,104.5,0.0,0,0,5.0,1.0,1.8823622884446538,1.122381234040525,6.6348966010212145,0.1691633346430407,1.122381234040525,1.421367729081023,1.421367729081023,1.2515522450208665,2.052983708679676,3.995092496275902,0.47378924302700764,0.6843279028932253,1.4443719712188912,50.084771308523784,8.179991273565975,0.08824190799661895,0.04676408501277577,0.06047509421793055,0.1691633346430407,0.26927569713710975,0.07396670409748363,1.2298939836521943,0.775955718010664,0.8656510676567754,2.052983708679676,2.6055473871529102,0.5118746943771839,45.84577325663398,47.79445737714991,47.42682755911961,54.4812050178741,54.4812050178741,9.302745567409112,1
0,628,6280.0,104.66666666666667,0.0,0,0,5.0,1.0,1.8840179857778374,0.20727186770142034,6.6348966010212145,0.031239653029335523,0.20727186770142034,0.6108104140095817,0.6108104140095817,0.5381708532571793,0.8816459886729717,1.7146104872226715,0.20360347133652723,0.2938819962243239,1.443403662497381,41.70503397397634,8.797453506431339,0.09853320607264444,0.051448674910917404,0.06307836987160455,0.1691633346430407,0.26927569713710975,-0.1379236816137052,1.4919129038850467,0.876183582469821,0.9388754162937403,2.052983708679676,2.6055473871529102,-1.1713377200067043,44.19061034120494,45.66509553650028,46.802721011326504,50.084771308523784,54.4812050178741,-8.379737334547443,1
0,629,6290.0,104.83333333333333,0.0,0,0,5.0,1.0,1.8856657047868879,0.013639973469427363,6.6348966010212145,0.002055792921826085,0.013639973469427363,0.1566906259001133,0.15669062590011326,0.13814161345362663,0.2260156385600567,0.4392746202647686,0.0522302086333711,0.07533854618668556,1.4424324190531763,42.88703966016111,6.800682843859249,0.06748626019806743,0.04979786239939584,0.06038726005067008,0.1691633346430407,0.26927569713710975,-0.029183860107509438,1.0535484453042347,0.822628124927481,0.8801111259187261,2.052983708679676,2.6055473871529102,-0.655630350112915,44.892281647553745,44.97373415991637,46.46157292468212,50.084771308523784,54.4812050178741,1.182005686184766,1
0,630,6300.0,105.0,0.0,0,0,5.0,1.0,1.8873060123427123,0.0002345071111105925,6.6348966010212145,3.534450123525636e-05,0.0002345071111105925,0.02054538390975127,0.02054538390975126,0.018124248832464218,0.02961532026529312,0.057522378861904144,0.006848461303250424,0.009871773421764374,1.4414585969959446,43.13203811772616,9.542034843896545,0.011110263484132287,0.04967608574037561,0.037950563997680535,0.1691633346430407,0.1691633346430407,-0.0020204484205908284,0.37909231583277386,0.8044931497424841,0.665450120344758,2.052983708679676,2.052983708679676,-0.19640031829476357,42.57470391728787,44.210238586960934,46.12958427817199,50.084771308523784,54.4812050178741,0.24499845756505323,1
0,631,6310.0,105.16666666666667,0.0,0,0,5.0,1.0,2.082822010612638,0.7078913791412611,6.6348966010212145,0.10669214935954022,0.7078913791412611,1.1288066630093347,1.1288066630093347,1.008009161800146,1.6701432839035988,3.138420432806015,0.37626888766977823,0.5567144279678663,1.4795654017943969,50.82803305188836,6.609040498246031,0.03626109559420052,0.06739715083342247,0.03522088128263987,0.1691633346430407,0.1691633346430407,0.10665680485830496,0.6419247475763162,1.0669188257306814,0.6484774087245265,2.052983708679676,2.052983708679676,1.6405279636383057,45.61570360992521,44.903156975565075,46.58236621851668,50.82803305188836,54.4812050178741,7.695994934162201,1
0,632,6320.0,105.33333333333333,0.0,0,0,5.0,1.0,2.078005225498102,0.11866814931081254,6.6348966010212145,0.017885455711931918,0.11866814931081254,0.46217168753555493,0.4621716875355548,0.4127280361950397,0.6840235441923141,1.2848998308181763,0.1540572291785183,0.2280078480641047,1.48002043967631,50.79488143755347,5.691895278003358,0.04153764985756913,0.05451195502781828,0.036607866645843506,0.1691633346430407,0.1691633346430407,-0.08880669364760829,0.7945940494537354,0.924071247378985,0.6907544247806072,2.052983708679676,2.052983708679676,-0.9861197397112846,48.25165086905599,46.571966258304876,46.87526265661993,50.82803305188836,54.4812050178741,-0.03315161433489067,1
0,633,6330.0,105.5,0.0,0,0,5.0,1.0,2.07326658141708,0.7797111903650659,6.6348966010212145,0.11751670557233042,0.7797111903650659,1.1846856725128057,1.1846856725128057,1.0579823523759841,1.7539109960198402,3.29339849203825,0.3948952241709352,0.5846369986732801,1.480486374330556,55.050358136312646,3.5300738750665914,0.08069810354793418,0.04590418351603324,0.046334134264404504,0.11751670557233042,0.1691633346430407,0.09963124986039851,1.369359274705251,0.8742257952690125,0.8250907566398382,1.7539109960198402,2.052983708679676,1.069887451827526,52.22442420858482,47.39956406293635,47.59701072004313,55.050358136312646,55.050358136312646,4.255476698759175,1
0,634,6340.0,105.66666666666667,0.0,0,0,5.0,1.0,2.068608429630943,0.7603793574642079,6.6348966010212145,0.11460304556173093,0.7603793574642079,1.1699071943686705,1.1699071943686705,1.044816954433918,1.7325902357697487,3.2521357350051403,0.38996906478955684,0.5775300785899162,1.4809638269681082,41.79828321234138,12.649316041650309,0.08333506894866442,0.05979808227143248,0.05562337859117494,0.11751670557233042,0.1691633346430407,-0.002913660010599492,1.390174925327301,1.0160498364518087,0.9461167094608148,1.7539109960198402,2.052983708679676,-0.021320760250091553,49.2145075954025,47.41510560266386,46.54010056958207,55.050358136312646,55.050358136312646,-13.252074923971264,1
0,635,6350.0,105.83333333333333,0.0,0,0,5.0,1.0,2.0640266099296003,1.03551327925631,6.6348966010212145,0.15607074857759326,1.03551327925631,1.3652559842979477,1.3652559842979477,1.2193133972585202,2.02256066724658,3.79496867954731,0.4550853280993159,0.6741868890821934,1.4814516035881993,46.641536804980085,9.427313088715891,0.1293968332372182,0.08546724154739367,0.06763255197339475,0.15607074857759326,0.1691633346430407,0.041467703015862334,1.8363539663453896,1.3154740078995626,1.0690510664135218,2.02256066724658,2.052983708679676,0.28997043147683144,47.83005938454471,48.04085512680035,46.50729464335836,55.050358136312646,55.050358136312646,4.843253592638703,1
0,636,6360.0,106.0,0.0,0,0,5.0,1.0,2.0595246072931106,0.002871763529090058,6.6348966010212145,0.0004328271715113162,0.002871763529090058,0.07189697039766074,0.07189697039766074,0.06421303749084473,0.10654771700501442,0.19983993098139763,0.023965656799220247,0.03551590566833814,1.481950023981554,52.0164841828051,7.931605658264743,0.09036887377027851,0.08553348865910636,0.06760478719974099,0.15607074857759326,0.1691633346430407,-0.15563792140608193,1.2872328733404477,1.3282960740228493,1.0663946118826668,2.02256066724658,2.052983708679676,-1.9160129502415657,46.818768066708856,49.52159613764684,46.86591736230389,55.050358136312646,55.050358136312646,5.374947377825016,1
0,637,6370.0,106.16666666666667,0.0,0,0,5.0,1.0,2.05510236232303,0.22940606939866814,6.6348966010212145,0.03457568115882303,0.22940606939866814,0.6425970159575927,0.6425970159575927,0.5739334896206856,0.9526239968836308,1.7860297858715057,0.21419900531919756,0.31754133229454357,1.482459415819164,40.715433093122165,11.111259346958832,0.06369308563597588,0.07351407729232015,0.07045561406287132,0.15607074857759326,0.1691633346430407,0.03414285398731171,1.0272441270450752,1.208709526186188,1.1378141759584348,2.02256066724658,2.052983708679676,0.8460762798786163,46.457818026969115,47.83616281118581,46.369659893375434,55.050358136312646,55.050358136312646,-11.301051089682936,1
0,638,6380.0,106.33333333333333,0.0,0,0,5.0,1.0,2.050757474602575,1.1907678302583475,6.6348966010212145,0.17947044270065485,1.1907678302583475,1.4640294035520685,1.4640294035520685,1.3076208017766475,2.1711245328187943,4.068916220217943,0.4880098011840228,0.7237081776062647,1.482978775939303,50.28432707320891,5.2271948048583,0.0714929836769964,0.1004449084571073,0.07747843174246279,0.17947044270065485,0.17947044270065485,0.1448947615418318,1.0767654155691464,1.456559690957268,1.1903154691681266,2.1711245328187943,2.1711245328187943,1.2185005359351635,47.67208144971206,47.75107041712838,47.16151833771662,55.050358136312646,55.050358136312646,9.568893980086742,1
0,639,6390.0,106.5,0.0,0,0,5.0,1.0,2.0464936768413575,0.10026810263256086,6.6348966010212145,0.015112232889526572,0.10026810263256086,0.42483241959460855,0.4248324195946086,0.3794527716934681,0.6302425377070904,1.1806634925305843,0.14161080653153618,0.21008084590236345,1.4835085757073156,43.24605501323522,10.121910643734736,0.07638611891633482,0.08337749634330667,0.06464083992966994,0.17947044270065485,0.17947044270065485,-0.16435820981112828,1.2513303558031719,1.2692816145718098,1.071753704920411,2.1711245328187943,2.1711245328187943,-1.5408819951117039,44.748605059855436,45.783686563282146,46.59162531310924,52.0164841828051,55.050358136312646,-7.038272059973686,1
0,640,6400.0,106.66666666666667,0.0,0,0,5.0,1.0,2.0423077313011655,0.82020844883943,6.6348966010212145,0.12362038147108231,0.82020844883943,1.2150618123827996,1.2150618123827996,1.0852891020476818,1.8032100833952427,3.376656658947468,0.4050206041275999,0.6010700277984142,1.4840480253914436,49.665813109550136,5.727067318537593,0.10606768568708791,0.08488038566153189,0.07233923396648217,0.17947044270065485,0.17947044270065485,0.10850814858155575,1.5348590513070424,1.2810515891760588,1.1485507128139336,2.1711245328187943,2.1711245328187943,1.1729675456881523,47.732065065331426,47.09494154615027,47.25502357440706,52.0164841828051,55.050358136312646,6.419758096314915,1
0,641,6410.0,106.83333333333333,0.0,0,0,5.0,1.0,2.0382026773492514,1.2057591936539689,6.6348966010212145,0.18172991474628009,1.2057591936539689,1.4732163957060564,1.4732163957060564,1.3158897072076798,2.1871334724128246,4.093884952366352,0.4910721319020188,0.7290444908042749,1.4845975640697475,44.83692759220415,10.653204577130964,0.10682084303562966,0.08915691335631303,0.08731207745185333,0.18172991474628009,0.18172991474628009,0.05810953327519777,1.5401953645050526,1.3084803900370996,1.311977198968331,2.1871334724128246,2.1871334724128246,0.38392338901758194,45.916265238329835,46.79417334402095,47.41751423541064,52.0164841828051,55.050358136312646,-4.828885517345988,1
0,642,6420.0,107.0,0.0,0,0,5.0,1.0,2.0341765741986073,0.05334634144679596,6.6348966010212145,0.008040267189481917,0.05334634144679596,0.3098764505480091,0.3098764505480091,0.27678740844130517,0.4602150358259678,0.8610703311860561,0.1032921501826697,0.15340501194198927,1.4851565358131877,43.186096743258844,7.146917188132647,0.10446352113561479,0.0904248200259748,0.08797915434254056,0.18172991474628009,0.18172991474628009,-0.17368964755679817,1.4835195305446784,1.3674249431739252,1.3478605085983872,2.1871334724128246,2.1871334724128246,-1.7269184365868568,45.896279148337705,45.322442104096574,47.4220191208717,50.28432707320891,55.050358136312646,-1.6508308489453043,1
