scenario_id,scenario_index,scenario_seed,pseudorange_noise_std_m,accelerometer_noise_std_mps2,accelerometer_bias_x_mps2,accelerometer_bias_y_mps2,accelerometer_bias_z_mps2,gyro_noise_std_degps,gyro_bias_x_degps,gyro_bias_y_degps,gyro_bias_z_degps,star_tracker_noise_std_deg,initial_position_error_x_m,initial_position_error_y_m,initial_position_error_z_m,initial_velocity_error_x_mps,initial_velocity_error_y_mps,initial_velocity_error_z_mps,non_gravitational_acceleration_mps2,fault_magnitude_m,fault_start_min,fault_duration_min,gnss_outage_duration_min,star_tracker_outage_duration_min,dual_outage_duration_min,accelerometer_bias_norm_mps2,gyro_bias_norm_degps,initial_position_error_norm_m,initial_velocity_error_norm_mps,time_sync_error_s,strong_detection_rate,strong_isolation_rate,low_detection_rate,false_alarm_rate,low_fault_missed_epochs,permissive_low_update_rate,protected_low_update_rate,permissive_missed_update_rate,protected_missed_update_rate,attitude_rmse_deg,attitude_st_outage_rmse_deg,attitude_dual_outage_rmse_deg,attitude_nis_mean,gyro_bias_final_error_degps,permissive_mission_rmse,permissive_mission_max,permissive_final_error,permissive_final_sigma,permissive_strong_fault_rmse,permissive_gnss_outage_rmse,permissive_star_tracker_outage_rmse,permissive_low_redundancy_rmse,permissive_post_low_rmse,permissive_dual_outage_rmse,permissive_post_dual_rmse,permissive_nis_mean,permissive_nis_coverage,permissive_updates,protected_mission_rmse,protected_mission_max,protected_final_error,protected_final_sigma,protected_strong_fault_rmse,protected_gnss_outage_rmse,protected_star_tracker_outage_rmse,protected_low_redundancy_rmse,protected_post_low_rmse,protected_dual_outage_rmse,protected_post_dual_rmse,protected_nis_mean,protected_nis_coverage,protected_updates,gain_mission_rmse_m,gain_low_rmse_m,gain_dual_rmse_m,ratio_low_rmse,ratio_dual_rmse,worst_case_definition,worst_case_metric
AURORA16_059,59,1601059,4.827072962447457,4.660773072551896e-07,2.4111880780681007e-06,4.54233580382846e-06,-1.7634806409514766e-06,0.0004949575742294,0.0008580172748018,-0.0004526495937684,-0.0018183468604921,0.0250360889128167,165.3699201163679,38.27878033986784,-87.279732532271,0.1117771381156628,-0.1537478618980788,0.1672169491227845,3.778219724278412e-05,63.37076565445473,104.07449663172004,6.078847182066985,19.840725237159702,13.025826532391497,17.046875044772847,5.436589599516439e-06,0.0020609392527822,190.8670406710036,0.2531680108494961,0.0,100.0,100.0,25.0,1.032702237521515,27,75.0,0.0,100.0,0.0,0.042908108149997,0.0308735145132307,0.0889812183524247,2.8710315001305338,3.171765182378864e-05,3.0333008968424457,12.239807849956197,0.3651866831804523,0.4394107481706368,0.8190267085788189,4.69706350485467,0.6819700693817226,7.05159529852186,5.702434318325476,0.8508656438065212,0.4508720138547082,8.199599593609362,88.00599700149925,667,1.9563300512425408,8.915652488923767,0.4242730627653189,0.4396296330623384,0.8190267085788189,4.69706350485467,0.6819700693817226,1.0778704487948227,0.7733668431479676,1.076847018651585,0.8507595355889612,3.0919997292851003,96.25,640,1.0769708455999043,5.973724849727037,-0.2259813748450638,6.54215477046088,0.7901453308307107,Worst protected mission RMSE,protected_mission_rmse
AURORA16_036,36,1601036,5.807967479587837,7.911889716897353e-07,1.7779446942913549e-06,4.666121534531189e-07,3.5891379508623235e-06,0.000791685156642,-0.0005247111209185,0.0019199003823972,0.0018334213108694,0.0212760256042542,-137.85462708446337,-186.20279458083945,-65.38287559964701,-0.0300240282922059,-0.1831610477740073,-0.0987374902847603,2.4087907856213232e-05,54.33568267572572,109.27158667142508,9.57451949194298,13.64098749194411,13.35995144892828,10.407787464220007,4.032458985287902e-06,0.0027060622575792,240.7286840822873,0.2102344017621676,0.0,100.0,100.0,18.96551724137931,0.9419152276295132,47,81.03448275862068,0.0,100.0,0.0,0.0422661773281605,0.0536064796562775,0.0617075790311294,3.075381960134025,6.720719150300098e-05,3.252793796622286,12.665551612940916,1.8474565596585,0.5041355632452907,1.5456669498764664,1.817146899277612,0.4562423680739198,8.192641104887887,7.456436577469228,4.387442843669818,3.131506250765743,7.021006331780457,85.59892328398385,743,1.1291013733597537,3.4848957322821525,0.3469279168901387,0.5055096661286035,1.5456669498764664,1.817146899277612,0.4562423680739198,1.097156639798506,0.7955433842111989,0.6410705741755246,0.5381387282399979,3.0221127796763545,94.39655172413794,696,2.1236924232625327,7.095484465089381,3.746372269494293,7.467157202268288,6.843931105888725,Worst protected low-redundancy RMSE,protected_low_redundancy_rmse
AURORA16_047,47,1601047,5.701187350370148,6.648085825901673e-07,-4.484272065312311e-06,4.063094341829793e-06,-4.3756907059997174e-07,0.000932199388132,0.0019959534657021,0.0018377674060411,0.0017593049083334,0.0171448303667739,127.32031707318812,-145.65846023351887,180.99572465775344,0.0577914314017903,-0.0066247376461106,0.018301888201686,1.2216018808397852e-05,14.92033118898513,108.84094392548272,5.7620218512233095,13.377527412933183,10.172335859884717,14.86276117827521,6.067033729747621e-06,0.0032336315554561,264.9269758284385,0.0609811102235327,0.0,100.0,100.0,2.941176470588235,0.9448818897637796,33,97.05882352941175,0.0,100.0,0.0,0.055200817292393,0.0768095423874133,0.1157215105366151,3.083694966347049,4.07314685120229e-05,1.244242920562385,3.128211125731508,0.3323265842303183,0.5024325557273053,0.7731011160822837,1.8804973106669176,0.7508895639994251,1.682525782962485,1.413917229468175,2.06056661051596,1.149524743205674,3.216820134254378,93.52617079889806,726,1.0772301826180528,3.128211125731508,0.2643729582571918,0.5029663924481574,0.7731011160822837,1.8804973106669176,0.7508895639994251,0.6414853155082729,0.7457173897840161,1.6979934626896909,0.8954734184043193,2.998426991722688,94.51659451659452,693,0.1670127379443322,1.0410404674542115,0.3625731478262688,2.622859389430226,1.2135303555597547,Worst protected dual-outage RMSE,protected_dual_outage_rmse
AURORA16_050,50,1601050,3.199666826009749,7.720642412980084e-07,3.429387740615039e-07,-4.141482888709678e-06,8.847034459298591e-07,0.0005559985319803,-0.0008772942880398,-0.0006601282909082,-0.0012213071157464,0.0359126886830153,-31.084428697575675,-47.78408048290311,-13.479563171229756,-0.184308675679052,0.1201769771503464,-0.0858860243911482,1.2085115143602844e-05,17.83949089053454,103.2017442326695,5.450359785397285,17.50417791189393,9.478488440720898,11.976538748760358,4.248786615902243e-06,0.0016422562830623,58.57694664574453,0.2361961112154004,0.0,100.0,100.0,15.625,1.1111111111111112,27,84.375,0.0,100.0,0.0,0.0507355052111933,0.0447694640992768,0.1096463411124663,2.9114387520999694,3.8393384981761513e-05,0.8419208585031904,3.677162949879046,0.1768967629389089,0.3230464254778641,0.4935897685990592,0.7643951615824424,0.3526270861514184,2.014347301018032,1.6624216008817172,0.4972883633576305,0.3525694340011868,4.236723013547031,90.0976290097629,717,0.4614844634554179,1.560895015835224,0.1510170651222472,0.3232042012755657,0.4935897685990592,0.7643951615824424,0.3526270861514184,0.2335121387546113,0.2245634122659246,0.1513259226152565,0.1932206320695617,3.264945759611728,94.34782608695652,690,0.3804363950477725,1.7808351622634209,0.345962440742374,8.626306588433206,3.286207377846144,Largest protected mean NIS,protected_nis_mean
AURORA16_051,51,1601051,2.9610429854882128,6.269063780172791e-07,2.7299502174034234e-06,-4.731861194062271e-06,4.569316626141898e-06,0.000758830852436,-0.0001985988258011,-0.0004033955262408,0.0009076327473035,0.0272100757762036,2.27470149258906,36.469393762818754,-127.931550005858,0.0234635699650558,-0.1875628538078923,-0.1877330325353982,1.9395564160065963e-05,66.20344760763516,104.56400468254712,9.9109114661629,16.797555886036527,11.002860826773468,17.32281596772679,7.12192340448212e-06,0.0010129001175725,133.04763220444497,0.2664095620449888,0.0,100.0,100.0,37.28813559322034,1.3888888888888888,37,62.71186440677966,0.0,100.0,0.0,0.0658615560798909,0.1121536180986739,0.1298048591134331,3.1465383353983154,3.738212110352465e-05,3.994170056153596,18.020101566287885,0.4440190993154768,0.3165776861403022,0.7575095910850977,1.35343253950748,0.3190792008224474,11.111522444781434,7.186625648839021,4.736129285922436,2.3099507871029403,23.56136516847953,81.64179104477613,670,0.598372742098211,2.4834612317979263,0.1578549848726579,0.3167529422153372,0.7575095910850977,1.35343253950748,0.3190792008224474,0.1030864935857961,0.1472111843858867,0.075815873588423,0.2773338979010866,3.032382682444383,92.89099526066352,633,3.3957973140553843,11.008435951195638,4.660313412334013,107.78834412030524,62.468834846290505,Worst permissive mission RMSE,permissive_mission_rmse
