scenario_id,scenario_index,scenario_seed,pseudorange_noise_std_m,accelerometer_noise_std_mps2,accelerometer_bias_x_mps2,accelerometer_bias_y_mps2,accelerometer_bias_z_mps2,gyro_noise_std_degps,gyro_bias_x_degps,gyro_bias_y_degps,gyro_bias_z_degps,star_tracker_noise_std_deg,initial_position_error_x_m,initial_position_error_y_m,initial_position_error_z_m,initial_velocity_error_x_mps,initial_velocity_error_y_mps,initial_velocity_error_z_mps,non_gravitational_acceleration_mps2,fault_magnitude_m,fault_start_min,fault_duration_min,gnss_outage_duration_min,star_tracker_outage_duration_min,dual_outage_duration_min,accelerometer_bias_norm_mps2,gyro_bias_norm_degps,initial_position_error_norm_m,initial_velocity_error_norm_mps,time_sync_error_s,strong_detection_rate,strong_isolation_rate,low_detection_rate,false_alarm_rate,low_fault_missed_epochs,permissive_low_update_rate,protected_low_update_rate,permissive_missed_update_rate,protected_missed_update_rate,attitude_rmse_deg,attitude_st_outage_rmse_deg,attitude_dual_outage_rmse_deg,attitude_nis_mean,gyro_bias_final_error_degps,permissive_mission_rmse,permissive_mission_max,permissive_final_error,permissive_final_sigma,permissive_strong_fault_rmse,permissive_gnss_outage_rmse,permissive_star_tracker_outage_rmse,permissive_low_redundancy_rmse,permissive_post_low_rmse,permissive_dual_outage_rmse,permissive_post_dual_rmse,permissive_nis_mean,permissive_nis_coverage,permissive_updates,protected_mission_rmse,protected_mission_max,protected_final_error,protected_final_sigma,protected_strong_fault_rmse,protected_gnss_outage_rmse,protected_star_tracker_outage_rmse,protected_low_redundancy_rmse,protected_post_low_rmse,protected_dual_outage_rmse,protected_post_dual_rmse,protected_nis_mean,protected_nis_coverage,protected_updates,gain_mission_rmse_m,gain_low_rmse_m,gain_dual_rmse_m,ratio_low_rmse,ratio_dual_rmse
AURORA16_010,10,1601010,4.68042713981466,3.015757717158936e-07,5.134846762575303e-07,-4.627144391971337e-06,-6.533720837054201e-07,0.0004275683486954,0.0003880619458473,0.0011203281603022,0.0010002752094246,0.0325302217948619,109.00248843893404,111.86040338069392,17.87011103370935,-0.0547567105939082,0.1032992111915863,-0.1037533634400206,1.2745614300977847e-05,47.3571772769594,108.44435239829372,8.693807840895479,11.759550473591158,9.955489437392526,18.81988787786344,4.701172919247776e-06,0.0015512181520245,157.2057034548321,0.1563130986609439,0.0,100.0,100.0,25.0,0.49668874172185434,39,75.0,0.0,100.0,0.0,0.051477793270437416,0.09342558360896304,0.08527928160175706,2.4981754933062867,2.1906119642732116e-05,2.001616638340881,8.564496859713454,0.9481917439179706,0.4122040482740182,1.2964890756705454,1.5349488830431948,0.7772798258265399,5.383204855024585,4.349933847654336,1.7936912929070628,1.1018168589524044,7.225006416067765,88.46153846153845,702,0.8569223180114713,2.260431698263757,0.3781879313011563,0.41311904058346127,1.2964890756705454,1.5349488830431948,0.7772798258265399,0.5830400885475984,0.4721539140235577,0.4053289946551105,0.4389843724750148,3.0630297911691517,95.92760180995475,663,1.1446943203294095,4.800164766476986,1.3883622982519523,9.232992654818295,4.425272597222641
AURORA16_011,11,1601011,5.616398554878109,4.317153272117534e-07,-3.940541385262648e-06,3.907168741309226e-06,-4.1625670377519096e-08,0.0004052466951565,0.0013218634959098,0.0007311581682953,0.0013146665141946,0.0162057804235716,-118.97404179256476,-167.17193672645809,108.44423365078616,0.0075382467243538,-0.0359926035769163,-0.154380867192682,1.8912227646827937e-05,37.43797299421091,102.86575260625052,7.230682044443089,18.04983522918186,8.123775366208509,14.022229720270598,5.549375341285356e-06,0.0020025642093148,232.08065593978347,0.1587001727506521,0.0,98.33333333333333,98.33333333333333,13.953488372093023,0.9950248756218906,37,86.04651162790698,0.0,100.0,0.0,0.03195988821069493,0.03998456848542821,0.06690766749615493,2.7774773346351376,3.140170666148674e-05,1.8847979908131909,8.520405849871446,0.330238155357705,0.45954689387128517,0.5531743655245268,1.05067171410655,0.9163653431942205,4.811067275755129,3.9597425130035004,1.2268351800366022,1.0510839685229747,4.418803373960045,88.57142857142857,700,0.7565842037970657,3.0750029276361333,0.46486199932127786,0.459924294790811,0.5531743655245268,1.05067171410655,0.9163653431942205,0.5192995222206811,0.43201096214786944,0.5663072071096221,0.6735557445577601,2.9640495025875513,95.47511312217195,663,1.1282137870161253,4.291767753534448,0.6605279729269801,9.264532451679441,2.1663774796338044
AURORA16_012,12,1601012,2.3932850720943297,4.882385798097926e-07,-1.7808545650807644e-07,3.43144264063816e-06,-4.879343584533513e-06,0.0006972403353708,0.0007795622186956,-0.001828465088447,-0.0008682866897826,0.0261873470482742,-163.38868200331598,-15.045219265651554,182.43246639558544,-0.0108982435525784,0.1733287707447654,-0.0293305657816932,2.750846335096771e-05,7.398618732709641,105.65365030304233,8.167998196931304,15.95133502638875,10.812964598972988,17.814757691123404,5.967789108349743e-06,0.0021690835871724,245.3646772147708,0.1761303964950315,0.0,100.0,100.0,4.081632653061225,0.3401360544217687,47,95.91836734693877,0.0,100.0,0.0,0.046269212948397004,0.05398647150543891,0.07798214181886945,2.6665478712805424,3.625740114941065e-05,0.709337844107324,2.243572587064047,0.15658227524725277,0.2560397749556096,0.7037444922754893,1.0878591437621388,0.3235518602889331,1.4204983259458033,0.9748385201561774,0.47776929900670156,0.5135093536388284,3.4370089946841635,91.49855907780979,694,0.5398128782394304,1.4123095225879658,0.14531437614625767,0.25620003234662075,0.7037444922754893,1.0878591437621388,0.3235518602889331,0.3400670552128643,0.31615117634198614,0.19947587119970667,0.2960862344181688,3.001081384750434,93.97217928902627,647,0.16952496586789367,1.080431270732939,0.2782934278069949,4.177112437594536,2.39512326043875
AURORA16_013,13,1601013,5.1482787619058,2.519468748801443e-07,-3.4187935842144266e-06,-1.1338308075663403e-06,-4.31193336454102e-06,0.000753242640271,0.0006486154346272,0.0019524810286682,-0.0010032870527891,0.0137747203794924,14.993787079197888,-150.9146523545499,-139.28145275800563,0.1041659348459682,-0.0827546953143798,-0.0232867660035484,1.627381727811861e-05,76.37246707300234,107.86245300853776,9.145400533066098,14.241511336446882,14.724714393336162,18.94128418565078,5.618406465528665e-06,0.0022889886543276,205.91107068016407,0.1350598202642605,0.0,100.0,100.0,40.0,1.0256410256410255,33,60.0,0.0,100.0,0.0,0.051910855619638645,0.1259053160091006,0.0555754769780256,2.8726383260104345,3.252603046503911e-05,3.383395852793634,14.775790594772674,1.8577810087280529,0.44956426519510545,0.6599973354646953,0.7101668684075456,0.7995608039286041,10.124698566620483,7.114021467978927,3.1119341797548623,2.207022641305524,10.86845873515924,87.02064896755162,678,0.7280741084914284,1.8476224498891651,0.3644537988488061,0.45036455505423484,0.6599973354646953,0.7101668684075456,0.7995608039286041,0.835933171418307,0.5120092915567335,0.682685219751328,0.6485616746693861,3.1418406762995232,94.57364341085271,645,2.6553217443022055,9.288765395202175,2.4292489600035343,12.111851656086525,4.558373449022966
AURORA16_014,14,1601014,2.187086014217859,8.427394143632799e-07,4.270922237809082e-06,-7.329216720149858e-07,4.2038992363343e-06,0.0005079334090062,-0.0004239147751145,0.0012752172274437,-0.0003848511204402,0.0211364051518496,-84.4572394148258,-62.83314341261729,51.90690366760444,0.1362540520420265,-0.0003161629928299,0.0686841734214352,2.2139438354824284e-05,12.88946202213662,102.0599435197721,6.404290888054103,17.19441350095147,10.385723182387848,14.12756995846804,6.037443144906086e-06,0.0013978530318434,117.36846190115004,0.1525869664666518,0.0,100.0,100.0,18.421052631578945,0.3262642740619902,31,81.57894736842105,0.0,100.0,0.0,0.03729029743185803,0.08269349422860844,0.04210029286747206,2.8990285553215718,3.305672478282994e-05,0.6784501694102602,3.3213032123420034,0.2538902710850166,0.25455055871325094,0.42658945757953254,0.44083006490579096,0.3802647995499199,1.847243279800008,1.3094068581964953,0.2075394850727434,0.25264188207207333,3.9496647118827464,90.46941678520626,703,0.4017407576790915,0.950589061420562,0.21570823932330482,0.2547805265944555,0.42658945757953254,0.44083006490579096,0.3802647995499199,0.2804246755246832,0.27543985449312214,0.6816577419830455,0.29930688202249234,3.0100049077679625,95.08928571428571,672,0.27670941173116864,1.566818604275325,-0.4741182569103021,6.587306471314477,0.3044628884709497
AURORA16_015,15,1601015,1.959759051688453,4.743287085756228e-07,2.5870016050119056e-07,2.207286162740125e-06,-3.3109340399713844e-06,0.0004372409600415,0.0001014992525886,0.0008198775996638,-0.0017445898749424,0.0456044513786938,77.41874940409264,-70.78252301785935,-170.22010395256342,-0.122767466568755,-0.0704572007210382,-0.1284756469785217,2.2767875489166973e-05,19.05549247483503,108.72067943284648,9.021355027101905,11.578007093576742,12.857947826738036,13.42009329924314,3.987646197233225e-06,0.0019303096146624,199.94677320149225,0.191159775705311,0.0,100.0,100.0,22.22222222222222,1.889763779527559,42,77.77777777777779,0.0,100.0,0.0,0.04013956381175611,0.042245656165762493,0.039768070826192777,2.796471856754684,7.5315261396432375e-06,1.0519906833831547,3.645980731204347,0.23201489304850234,0.20055862718769915,0.7624677030495975,1.189628355635492,0.16020957057963128,2.3002515680721394,2.0236381408302595,1.7464373133869664,0.701233607712901,6.68603826161113,88.99456521739131,736,0.5114950808847699,1.8754176761723296,0.350161202724866,0.20079422793228893,0.7624677030495975,1.189628355635492,0.16020957057963128,0.4729693172968733,0.3535390173205569,0.34336810327034656,0.2825724253821695,3.011683224780909,96.10951008645533,694,0.5404956024983848,1.8272822507752662,1.4030692101166198,4.863426619761717,5.0861955340444975
AURORA16_016,16,1601016,2.491469501971319,7.307861473221981e-07,3.565610617494786e-06,-1.519652639442738e-06,4.999173105822648e-06,0.0003522183056645,0.0012577765636338,-0.0011992503922845,0.0015102155879253,0.0256093339139343,69.37851187867602,-112.2572724859189,-76.11721093726074,0.0359841420904222,0.0823818455383352,-0.1840836755696124,2.2834463339802373e-05,10.745345805027092,107.14870697567083,8.075800045070228,16.973801669209685,11.890922345277882,18.23725748104452,6.325713790722537e-06,0.002302380183513,152.3446846376495,0.2048619695490213,0.0,100.0,100.0,0.0,0.690846286701209,49,100.0,0.0,100.0,0.0,0.028123988995449,0.037310746529286946,0.0402722295368662,2.8551913893289114,1.7450710536294502e-05,1.3651492096188098,4.5266212375304535,0.0666885771686308,0.2964740332532555,0.7216474420778706,2.76117669409291,0.26936087511041784,1.3789805378966544,1.297057012726961,1.9600090282003682,0.6820894790596465,3.9891243837247856,90.96209912536443,686,1.1030203640188125,4.5266212375304535,0.15190977794927396,0.2966740697945768,0.7216474420778706,2.76117669409291,0.26936087511041784,0.5870475491214286,0.44064944501255904,0.7254471544688036,0.2348798043337038,3.0492758742295236,95.91836734693877,637,0.2621288455999973,0.7919329887752258,1.2345618737315647,2.3490099566217886,2.701794356937759
AURORA16_017,17,1601017,1.7842915668084969,2.806454368555369e-07,4.691767620858159e-06,-1.8231979607883352e-06,-4.1046793277158495e-06,0.0003641992227558,-0.001093590685252,-0.001539841202529,-0.000748152738648,0.0202996954677724,-137.06464550639257,-159.89553058802062,-35.77298487142846,0.1809475368964936,-0.1230052319553441,0.0893224815391349,1.8479959749057863e-05,23.013735288541657,103.92799330324615,7.826843449346215,14.949882733235231,14.377439289174802,11.28134308069051,6.495007821067933e-06,0.0020314487530387,213.6188292179066,0.2363277467958534,0.0,100.0,100.0,19.148936170212767,1.4173228346456692,38,80.85106382978722,0.0,100.0,0.0,0.03273692515981476,0.05589195899236533,0.047999771207799524,3.0057575227071314,2.8456802530140585e-05,1.236558657855565,5.753864792114634,0.13301677705494785,0.1615644517991162,0.39896319738792224,0.557144327653173,0.24420484907908577,3.3309185901233587,2.704921460157416,0.9465287570911028,0.5127410291988213,9.06627425174072,85.51912568306011,732,0.37240622841844556,1.0609419501624906,0.08561062919184141,0.16165203356506383,0.39896319738792224,0.557144327653173,0.24420484907908577,0.20815072886820277,0.19613118383454312,0.31879250336289666,0.10504194881967852,3.1365412595092357,94.38040345821325,694,0.8641524294371195,3.1227678612551557,0.6277362537282062,16.002435390137094,2.969106070896605
AURORA16_018,18,1601018,2.753744880796761,7.078699789849241e-07,-4.335146807948301e-06,-3.3458002864458872e-06,3.6819242673919072e-06,0.000730242421313,0.0005978268363515,0.001557169635642,0.0007081096324686,0.0109205425355284,-114.12040551935624,21.285728205654124,66.97804852025172,-0.1351549949256908,0.0289129343954177,-0.1075088940736688,1.0848667454471164e-05,50.43826501848613,105.17285918393156,5.213490963324153,12.054343399954163,14.260091228710593,12.191138120732244,6.598821388252235e-06,0.0018120688320321,134.02465506289687,0.1751028061844257,0.0,100.0,100.0,35.483870967741936,1.5105740181268883,20,64.51612903225806,0.0,100.0,0.0,0.05125261909969679,0.09069549489646221,0.11163123916835067,3.1378795223574594,3.156129338887366e-05,1.3700726429943706,6.308909159094414,0.38049983717489394,0.2816638996332136,0.4803061355544152,0.38817645028676406,0.25052203506794696,3.6313646898608725,2.967747238408048,1.736691271683318,1.0337218248397517,9.374867417191583,89.35309973045821,742,0.42495681170131716,1.3754673859642645,0.3484495344765398,0.28173743018297887,0.4803061355544152,0.38817645028676406,0.25052203506794696,0.5684876728523937,0.4191721214086256,0.2588735737094021,0.5523026811728489,2.9385833354280364,95.70637119113573,722,0.9451158312930534,3.062877017008479,1.477817697973916,6.387763294216138,6.7086464129893635
AURORA16_019,19,1601019,1.6367633650905795,3.4610678700429066e-07,-8.432344271826494e-07,2.676005417991789e-07,2.772733736450293e-06,0.0009078773291136,0.0001936173503645,0.0011737888162951,-0.0003326304607292,0.0236427421594877,9.298015236509826,-84.24399541215001,-190.83263143430008,-0.0136114259963757,0.193733810293652,-0.0366458430453391,2.470057453739834e-05,74.92528317731207,106.68407541960524,5.539689994720876,17.156141910559935,8.914672282935971,10.065950194565978,2.91044785598486e-06,0.0012352776558436,208.80755989781628,0.1976385032858102,0.0,100.0,100.0,100.0,1.088646967340591,0,0.0,0.0,,,0.05546556892900293,0.1291311391114968,0.07838883046637236,3.093314790694932,4.800575759877742e-05,0.3131895941784619,1.0878215251694634,0.12143538408959295,0.1581595627829034,0.3181981587278162,0.6109372905320316,0.19775893327003913,0.13207438078321218,0.15923153444346025,0.15202130596539085,0.2674058797440504,3.00772571728514,95.29243937232525,701,0.3131895941784619,1.0878215251694634,0.12143538408959295,0.1581595627829034,0.3181981587278162,0.6109372905320316,0.19775893327003913,0.13207438078321218,0.15923153444346025,0.15202130596539085,0.2674058797440504,3.00772571728514,95.29243937232525,701,0.0,0.0,0.0,1.0,1.0
AURORA16_020,20,1601020,4.545064314642771,2.643238359257158e-07,2.341554165579797e-06,3.790212793351797e-06,-3.701970847856704e-06,0.000650305827708,-0.0017361009980462,0.0012492179269069,-0.0014588785663114,0.0230496484901203,21.479899833441948,199.86741387083924,-187.4112648122928,0.0030863089997495,-0.1325767294250364,-0.1677318478477974,1.5288716819193294e-05,59.00813067386517,101.39259839106518,8.299883616225394,16.239042807491426,13.796052046861256,12.397504474035616,5.7925104305139245e-06,0.0025889995704066,274.82967707803203,0.213822560247318,0.0,100.0,100.0,46.0,0.3241491085899514,27,54.0,0.0,100.0,0.0,0.0555144167723114,0.10501168291674642,0.11227905673996172,2.7149819755964213,1.7758269353547664e-05,2.820898612417859,14.183483463209237,0.37072419344078994,0.3474625175499136,1.0946868489341681,2.249578000772714,0.643648065234852,6.424561362563392,6.312498411596076,1.349344917321921,0.8370129735341518,7.67432164862756,86.48648648648648,703,1.016035691499195,3.7010723259926537,0.34613117259573634,0.3477219485377609,1.0946868489341681,2.249578000772714,0.643648065234852,0.30811812080875045,0.4409122428001351,0.60789538681696,0.26872387553125526,2.8895572277382446,95.26627218934911,676,1.8048629209186642,6.1164432417546415,0.741449530504961,20.850968926138332,2.219699222241696
AURORA16_021,21,1601021,3.07984158317116,3.2905438464273254e-07,4.443406279475569e-06,2.917264466478575e-06,-1.4897673835071011e-06,0.000983688404341,-0.0004549376151652,-0.0005131693742116,-0.0002220571162114,0.0175242052322833,141.263093566416,97.78417304216156,31.14234065345377,-0.0189079813116389,-0.0628529991233559,-0.0396766519075471,1.4140966197728204e-05,35.09300454145938,105.83300399724308,6.406495348637884,12.475423604410802,5.001597666801369,14.779699373970256,5.520298740903706e-06,0.0007208470040037,174.60484381273378,0.0766958145055813,0.0,100.0,100.0,5.128205128205128,0.6279434850863422,37,94.87179487179486,0.0,100.0,0.0,0.0630159463265968,0.08582376120094456,0.15147377484099928,3.1470480108378562,2.1636844344423833e-05,1.7105363050815774,7.544887602445145,0.8546963785834182,0.26548306942570976,0.5143276708393936,0.9331780103025893,0.22485108720162444,4.514206474535695,3.929236375205078,1.5411359240791005,1.1191166121987477,7.883323671536695,87.29508196721312,732,0.5157779723067437,1.58291882364684,0.3989501329620191,0.2656846560292574,0.5143276708393936,0.9331780103025893,0.22485108720162444,0.053889193285627544,0.26588114841072596,0.2950538501800363,0.3340486792173628,2.954614918411005,95.8273381294964,695,1.1947583327748337,4.4603172812500675,1.2460820738990641,83.76830676624085,5.223236108048508
AURORA16_022,22,1601022,3.454042097237944,3.209423438466472e-07,8.863746853396874e-07,-1.3557457098065754e-06,3.169503820520097e-06,0.0004715144083663,0.0015200677490922,0.0004600317310636,7.959567347788979e-05,0.0194081800214266,-22.183028055321984,-39.34246663967096,155.952898174157,-0.099396043712051,0.0582103313836594,-0.1783846473882517,2.0014469627189206e-05,36.26991686501424,103.78228793551116,6.649160176855011,11.28090383602549,10.721495832201308,10.164539935512888,3.559418629602517e-06,0.0015901479889155,162.36139585478995,0.2123419379426361,0.0,100.0,100.0,20.0,1.3412816691505216,32,80.0,0.0,100.0,0.0,0.03203547846552838,0.062480695930464555,0.03571152337333922,2.96267389559011,4.6461269892455133e-05,1.6867992222385648,7.878718306884561,0.36925382608516866,0.27376320974752094,0.6098908314240367,0.28847635245761055,0.24041233082697264,4.4211602638358,3.8323412930478957,1.1226576213688757,0.793571929716238,6.155077112208836,88.72870249017038,763,0.5188451246960278,2.0108132619087424,0.05776974856462768,0.2739371481945938,0.6098908314240367,0.28847635245761055,0.24041233082697264,0.43670073770408013,0.3182407074256478,0.32330913019909097,0.20744295540985533,2.9887789871292294,96.44322845417237,731,1.167954097542537,3.9844595261317197,0.7993484911697848,10.124004569077908,3.472396899764485
AURORA16_023,23,1601023,3.3442397705068085,9.996655222165067e-07,3.2596997148214758e-06,-3.210286812682453e-06,1.5462853053159885e-07,0.0007114694436501,0.0018892750007326,-0.0010313184485202,0.0005016793499506,0.0165387351175458,48.45502953252287,-12.317287203298434,120.98499690877406,0.0930003247876202,-0.1616914420265349,0.1350296503474043,3.566273625600627e-05,46.25706089837727,107.6759773377049,7.992145451300096,14.496902906524229,12.133370098153698,12.877881167663148,4.577717076550759e-06,0.0022101266798124,130.90826913553732,0.2302741611821991,0.0,100.0,100.0,27.083333333333332,1.2759170653907497,35,72.91666666666666,0.0,100.0,0.0,0.048503502544554704,0.10585769313923447,0.07750639653515054,2.884079895976166,7.474583061925292e-05,2.071343285965137,8.299920391821951,0.09340659058790897,0.35860025201737245,0.7937304561081578,1.1025715123633117,0.34315863540302693,5.080692966994091,4.060026944997834,3.5693131468701687,1.5868336427459029,10.221205732471127,87.67313019390582,722,0.6313317124251647,1.5280870525381134,0.141826482750462,0.35875365187830827,0.7937304561081578,1.1025715123633117,0.34315863540302693,0.779630183077691,0.42723510714394913,0.23162794200939088,0.30337377006823396,3.1077135693716467,95.34206695778748,687,1.4400115735399723,4.3010627839164,3.3376852048607777,6.516798704402897,15.409682941989177
AURORA16_024,24,1601024,2.833761876753861,5.324051301128902e-07,-2.347764860530581e-06,3.623051703353916e-06,-2.045522343988731e-06,0.0003006454003915,0.0003061654893116,-0.0017779585307718,-0.0006688512210915,0.0341146232107361,113.01572590766528,-2.055273470502925,128.3568336433101,0.1380509095549768,0.1129266773005492,-0.0750667004506059,1.379467903415123e-05,51.824797257777306,105.31689334322712,8.235859698096014,16.356233074681587,12.407750360729672,12.167675596171996,4.777307311161283e-06,0.00192411948692,171.03290675893766,0.1935083915277055,0.0,100.0,100.0,22.0,0.8103727714748784,39,78.0,0.0,100.0,0.0,0.03656365839268216,0.04142971902410719,0.03964211451816615,3.1571578049537687,1.9170266266940375e-05,2.5819362075872023,11.836255215329292,0.3643553395565062,0.2700077238578281,0.4376591976182753,1.2133419862300237,0.43882711940498936,7.136634227886583,5.373622307759309,2.8735399694269645,1.579581073969956,16.178521647632067,83.35664335664336,715,0.6815364445945062,1.6799647035227077,0.11097280361778383,0.27015641007267926,0.4376591976182753,1.2133419862300237,0.43882711940498936,1.0770734993529596,0.603716551669531,0.3310271619155524,0.2925799481431045,3.007747905217667,93.49112426035504,676,1.900399762992696,6.059560728533624,2.5425128075114123,6.625949141051042,8.680677297895048
AURORA16_025,25,1601025,1.8346107695594924,2.7706483153477666e-07,-1.0852849157423965e-06,1.6994429473299958e-06,-1.653809293342178e-06,0.0006364824530887,-0.0006569122725149,0.0006104334558773,-0.0009782702059706,0.0111387573788023,-192.86780009210275,126.40883991469424,77.91664640735297,-0.1928703467780294,0.1066660629206356,0.171299554996784,2.1227396223016675e-05,11.662872911649362,103.70318536604734,9.802022633715618,19.58764856619206,10.622195711640249,19.53561746466454,2.6078793795558487e-06,0.0013270928127772,243.40950455624076,0.2791418227126894,0.0,100.0,100.0,11.864406779661017,2.2018348623853212,52,88.13559322033898,0.0,100.0,0.0,0.041614513566057006,0.07285858085363009,0.08036623138935463,2.829360956579343,4.10801421996122e-05,0.9470758667670274,3.8058533637744274,0.36621702020693925,0.19514922653002117,0.4894467693522395,0.7728114892615501,0.4087223277296976,2.2896813271106047,1.6290291866050375,0.9505473060769424,0.6379812393371571,5.331972608473193,84.14634146341463,656,0.4198961778323089,0.970089531422957,0.16873641901405875,0.19535860469933458,0.4894467693522395,0.7728114892615501,0.4087223277296976,0.12331782534997704,0.11018556726588664,0.08192771563504936,0.19433305678249568,3.056243823924018,93.70860927152319,604,0.5271796889347184,2.1663635017606278,0.868619590441893,18.567318395475024,11.602267910302754
AURORA16_026,26,1601026,3.9790622232309247,4.485736731531746e-07,1.444287972897649e-06,-2.2239327580264923e-06,1.8284598588636969e-06,0.0006200706834893,0.0010711725976381,0.0003469430887022,0.0007708553106975,0.0197876898025193,43.0022640725241,58.4583972003648,172.48434001142311,-0.0600885050317575,0.127095986762092,0.1837942744949585,3.911792366871006e-05,77.37892031433825,102.2738669697623,5.088934782657967,19.213668516718588,14.218336996050052,10.934070166018683,3.221041775009441e-06,0.0013645505306728,187.1294377370245,0.2313965289824148,0.0,100.0,100.0,70.96774193548387,0.7974481658692184,9,29.03225806451613,0.0,100.0,0.0,0.05224589190046543,0.08661918745723532,0.11248742493516649,3.229332275199809,3.471609216508686e-05,1.4702071772526724,6.45170614042431,0.7067647865365345,0.33655181483209184,0.814922981559767,1.495145070484139,0.7077062658630384,2.662802475901627,3.12882341817568,0.9847958511928459,0.7928450620801231,6.434961541573891,92.79538904899135,694,0.8028224562292938,2.6159273482396133,0.6076324141479138,0.3366001669871877,0.814922981559767,1.495145070484139,0.7077062658630384,0.11951394888845371,0.695660793864781,0.49742297701373656,0.5061392749155893,3.0113791183765817,95.62043795620438,685,0.6673847210233785,2.5432885270131735,0.4873728741791093,22.28026519638229,1.9797956602347508
AURORA16_027,27,1601027,3.8680801169127768,5.037817542242924e-07,3.870663101618988e-06,1.301714412594014e-07,2.2815335872628564e-06,0.0007736937078722,-0.0005819377999563,-0.0003360223643616,-0.0019438418699058,0.0382112828097015,-68.29815905725783,1.4295623497627616,156.27114257707922,-0.1418637935502137,-0.0967576243247854,0.0518922499464617,1.2474313433880409e-05,67.5934529562739,106.25815062709177,6.883983702657538,15.523425547561107,13.16263957990748,19.86515944497446,4.494927469955749e-06,0.0020567167640606,170.55014565068004,0.1793883479770635,0.0,100.0,100.0,21.951219512195124,0.8547008547008548,32,78.04878048780488,0.0,100.0,0.0,0.07987827557873337,0.05852414486631038,0.17381472991539404,2.7711009147051295,3.716572889832758e-05,2.6809856052169394,12.446483021813615,0.737522140611283,0.397978204419383,0.9150169691550197,1.760294921992441,0.8015638191258947,7.253528931687534,5.831097688843062,2.541254402882185,1.3751702392245881,14.084358252356616,84.93353028064993,677,0.8973001802639241,2.969553371315141,0.39578855758897974,0.39824525514984505,0.9150169691550197,1.760294921992441,0.8015638191258947,0.4769001714363595,0.4141347334516503,0.2950279010038419,0.4096692743886238,3.065882750442588,94.41860465116278,645,1.7836854249530152,6.7766287602511746,2.246226501878343,15.20974276406921,8.613607032539923
AURORA16_028,28,1601028,1.5095422431739665,6.924949315814026e-07,1.8841003288208247e-06,1.2452163850665166e-06,-4.510454359115396e-06,0.0003874781840172,-0.0012527639368206,0.0014310383545024,-0.0019055198750843,0.0119513487172349,-130.5873255675944,-188.5725920996784,-199.2262714597693,0.1496440842105251,0.1567870743879262,0.1103424928578737,2.33229278718211e-05,31.87539644648463,107.6002663281502,8.797739923269152,18.173475007108262,12.758866282221922,11.45556686727957,5.044263714395188e-06,0.0026922656347019,303.81537046346136,0.2432097949598694,0.0,100.0,100.0,54.71698113207547,0.4934210526315789,24,45.28301886792453,0.0,100.0,0.0,0.025696031370603372,0.03760121801848666,0.044298836617576345,2.8657659634534087,4.0380299654851235e-05,1.3283805854692643,5.156377953187015,0.1676445455363282,0.17702533889289498,0.3615151059876921,0.560236643932093,0.3025338513505767,3.528202135294633,2.403814775958184,2.3819673016231535,0.8471822683675928,13.85017843005961,87.42774566473989,692,0.33600683927025476,0.9947120643440217,0.20135074750594292,0.17712240046200434,0.3615151059876921,0.560236643932093,0.3025338513505767,0.11901908718046618,0.2227958863871806,0.2728065575659714,0.29837175455310183,2.9352536456709464,94.01197604790418,668,0.9923737461990095,3.409183048114167,2.1091607440571822,29.64400264593605,8.731341808186318
AURORA16_029,29,1601029,2.273363434368268,6.882782209790327e-07,-2.864761131689386e-06,-3.7460614991312857e-07,2.4995236100183843e-06,0.0005852000759012,0.0004944803744921,0.0016336682260392,0.0001541135938554,0.0433802459736771,-92.83184871797512,-103.27868700400856,195.435575063003,0.0256336052902405,-0.1308933375118736,0.1141634154768813,1.7701660130508262e-05,52.56240852627766,106.85927741970669,5.954302610454233,18.466744093591824,6.728545354909228,16.659466351349277,3.820314697276957e-06,0.0017138067899676,239.74841673278192,0.1755660358911145,0.0,100.0,100.0,34.285714285714285,1.5151515151515151,23,65.71428571428571,0.0,100.0,0.0,0.05390146844603321,0.04020717088551938,0.06769983008782587,2.8955630218203323,4.456717770336954e-05,1.7418940061043386,7.689846601172504,0.2357155342277408,0.26217190531243056,0.5971009971746667,0.9101429982383571,0.23809590973618747,4.364144468359166,3.5762278545247153,2.7408991392209607,0.9170050283693731,17.021600413600854,85.94674556213018,676,0.442812272353702,1.6394330842405112,0.129884433142851,0.2622256413556622,0.5971009971746667,0.9101429982383571,0.23809590973618747,0.13514684234490298,0.13082453279280212,0.14434337850828663,0.263548654693927,2.793732772995812,94.33384379785605,653,1.2990817337506366,4.228997626014263,2.596555760712674,32.29187151277721,18.988741759731003
