scenario_id,scenario_index,scenario_seed,pseudorange_noise_std_m,accelerometer_noise_std_mps2,accelerometer_bias_x_mps2,accelerometer_bias_y_mps2,accelerometer_bias_z_mps2,gyro_noise_std_degps,gyro_bias_x_degps,gyro_bias_y_degps,gyro_bias_z_degps,star_tracker_noise_std_deg,initial_position_error_x_m,initial_position_error_y_m,initial_position_error_z_m,initial_velocity_error_x_mps,initial_velocity_error_y_mps,initial_velocity_error_z_mps,non_gravitational_acceleration_mps2,fault_magnitude_m,fault_start_min,fault_duration_min,gnss_outage_duration_min,star_tracker_outage_duration_min,dual_outage_duration_min,accelerometer_bias_norm_mps2,gyro_bias_norm_degps,initial_position_error_norm_m,initial_velocity_error_norm_mps,time_sync_error_s,sequence_failed_epochs,paired_sequences_complete,nominal_valid_epochs,fault_valid_epochs,fdir_pfa,temporal_ai_pfa,naive_or_pfa,hybrid_pfa,fdir_pd,temporal_ai_pd,naive_or_pd,hybrid_pd,hybrid_minus_fdir_pd,temporal_minus_fdir_pd,fdir_false_alarm_episodes,temporal_ai_false_alarm_episodes,naive_or_false_alarm_episodes,hybrid_false_alarm_episodes,fdir_episode_detected,temporal_ai_episode_detected,hybrid_episode_detected,fdir_preexisting_alarm,temporal_ai_preexisting_alarm,hybrid_preexisting_alarm,fdir_latency_s,temporal_ai_latency_s,hybrid_latency_s,nominal_mean_ai_score,fault_mean_ai_score,frozen_ai_threshold,fault_magnitude_quartile,noise_quartile
AURORA16_013,13,1601013,5.1482787619058,2.519468748801443e-07,-3.4187935842144266e-06,-1.1338308075663403e-06,-4.31193336454102e-06,0.000753242640271,0.0006486154346272,0.0019524810286682,-0.0010032870527891,0.0137747203794924,14.993787079197888,-150.9146523545499,-139.28145275800563,0.1041659348459682,-0.0827546953143798,-0.0232867660035484,1.627381727811861e-05,76.37246707300234,107.86245300853776,9.145400533066098,14.241511336446882,14.724714393336162,18.94128418565078,5.618406465528665e-06,0.0022889886543276,205.91107068016407,0.1350598202642605,0.0,0,True,134,55,0.0,1.4925373134328357,1.4925373134328357,0.0,34.54545454545455,78.18181818181819,78.18181818181819,81.81818181818183,47.27272727272728,43.63636363636364,0,2,2,0,1,1,1,0,0,0,28.25281948773437,28.25281948773437,28.25281948773437,0.5368302179641873,0.665641024259377,0.632234050729579,Q4 strongest,Q4 highest noise
AURORA16_014,14,1601014,2.187086014217859,8.427394143632799e-07,4.270922237809082e-06,-7.329216720149858e-07,4.2038992363343e-06,0.0005079334090062,-0.0004239147751145,0.0012752172274437,-0.0003848511204402,0.0211364051518496,-84.4572394148258,-62.83314341261729,51.90690366760444,0.1362540520420265,-0.0003161629928299,0.0686841734214352,2.2139438354824284e-05,12.88946202213662,102.0599435197721,6.404290888054103,17.19441350095147,10.385723182387848,14.12756995846804,6.037443144906086e-06,0.0013978530318434,117.36846190115004,0.1525869664666518,0.0,0,True,134,38,0.0,0.0,0.0,0.0,2.631578947368421,2.631578947368421,2.631578947368421,2.631578947368421,0.0,0.0,0,0,0,0,1,1,1,0,0,0,156.40338881367398,156.40338881367398,156.40338881367398,0.534578501393897,0.5612267416621598,0.632234050729579,Q1 weakest,Q2
AURORA16_015,15,1601015,1.959759051688453,4.743287085756228e-07,2.5870016050119056e-07,2.207286162740125e-06,-3.3109340399713844e-06,0.0004372409600415,0.0001014992525886,0.0008198775996638,-0.0017445898749424,0.0456044513786938,77.41874940409264,-70.78252301785935,-170.22010395256342,-0.122767466568755,-0.0704572007210382,-0.1284756469785217,2.2767875489166973e-05,19.05549247483503,108.72067943284648,9.021355027101905,11.578007093576742,12.857947826738036,13.42009329924314,3.987646197233225e-06,0.0019303096146624,199.94677320149225,0.191159775705311,0.0,0,True,134,54,1.4925373134328357,1.4925373134328357,2.238805970149253,2.985074626865672,25.925925925925924,27.77777777777778,31.48148148148148,37.03703703703704,11.111111111111114,1.8518518518518547,2,1,2,2,1,1,1,0,0,0,256.75923402921114,346.75923402921114,256.75923402921114,0.5023097611423214,0.561773727828252,0.632234050729579,Q1 weakest,Q1 lowest noise
AURORA16_016,16,1601016,2.491469501971319,7.307861473221981e-07,3.565610617494786e-06,-1.519652639442738e-06,4.999173105822648e-06,0.0003522183056645,0.0012577765636338,-0.0011992503922845,0.0015102155879253,0.0256093339139343,69.37851187867602,-112.2572724859189,-76.11721093726074,0.0359841420904222,0.0823818455383352,-0.1840836755696124,2.2834463339802373e-05,10.745345805027092,107.14870697567083,8.075800045070228,16.973801669209685,11.890922345277882,18.23725748104452,6.325713790722537e-06,0.002302380183513,152.3446846376495,0.2048619695490213,0.0,0,True,134,49,0.7462686567164178,0.7462686567164178,0.7462686567164178,0.7462686567164178,2.0408163265306123,0.0,2.0408163265306123,2.0408163265306123,0.0,-2.0408163265306123,1,1,1,1,1,0,1,0,0,0,51.07758145974998,,51.07758145974998,0.5142553559799435,0.5252275349111539,0.632234050729579,Q1 weakest,Q2
AURORA16_017,17,1601017,1.7842915668084969,2.806454368555369e-07,4.691767620858159e-06,-1.8231979607883352e-06,-4.1046793277158495e-06,0.0003641992227558,-0.001093590685252,-0.001539841202529,-0.000748152738648,0.0202996954677724,-137.06464550639257,-159.89553058802062,-35.77298487142846,0.1809475368964936,-0.1230052319553441,0.0893224815391349,1.8479959749057863e-05,23.013735288541657,103.92799330324615,7.826843449346215,14.949882733235231,14.377439289174802,11.28134308069051,6.495007821067933e-06,0.0020314487530387,213.6188292179066,0.2363277467958534,0.0,0,True,134,47,0.7462686567164178,0.0,0.7462686567164178,0.7462686567164178,25.53191489361702,25.53191489361702,34.04255319148936,36.17021276595745,10.63829787234043,0.0,1,0,1,1,1,1,1,0,0,0,4.320401805230745,4.320401805230745,4.320401805230745,0.5057142716222218,0.5777985665030021,0.632234050729579,Q1 weakest,Q1 lowest noise
AURORA16_018,18,1601018,2.753744880796761,7.078699789849241e-07,-4.335146807948301e-06,-3.3458002864458872e-06,3.6819242673919072e-06,0.000730242421313,0.0005978268363515,0.001557169635642,0.0007081096324686,0.0109205425355284,-114.12040551935624,21.285728205654124,66.97804852025172,-0.1351549949256908,0.0289129343954177,-0.1075088940736688,1.0848667454471164e-05,50.43826501848613,105.17285918393156,5.213490963324153,12.054343399954163,14.260091228710593,12.191138120732244,6.598821388252235e-06,0.0018120688320321,134.02465506289687,0.1751028061844257,0.0,0,True,134,31,0.0,0.0,0.0,0.0,16.129032258064516,67.74193548387096,67.74193548387096,67.74193548387096,51.61290322580645,51.61290322580645,0,0,0,0,1,1,1,0,0,0,159.62844896410587,69.62844896410587,79.62844896410616,0.4789554222404567,0.6555350099388452,0.632234050729579,Q3,Q2
AURORA16_019,19,1601019,1.6367633650905795,3.4610678700429066e-07,-8.432344271826494e-07,2.676005417991789e-07,2.772733736450293e-06,0.0009078773291136,0.0001936173503645,0.0011737888162951,-0.0003326304607292,0.0236427421594877,9.298015236509826,-84.24399541215001,-190.83263143430008,-0.0136114259963757,0.193733810293652,-0.0366458430453391,2.470057453739834e-05,74.92528317731207,106.68407541960524,5.539689994720876,17.156141910559935,8.914672282935971,10.065950194565978,2.91044785598486e-06,0.0012352776558436,208.80755989781628,0.1976385032858102,0.0,0,True,134,33,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,8.955474823685563,8.955474823685563,8.955474823685563,0.5515382400299972,0.7179095307364338,0.632234050729579,Q4 strongest,Q1 lowest noise
AURORA16_020,20,1601020,4.545064314642771,2.643238359257158e-07,2.341554165579797e-06,3.790212793351797e-06,-3.701970847856704e-06,0.000650305827708,-0.0017361009980462,0.0012492179269069,-0.0014588785663114,0.0230496484901203,21.479899833441948,199.86741387083924,-187.4112648122928,0.0030863089997495,-0.1325767294250364,-0.1677318478477974,1.5288716819193294e-05,59.00813067386517,101.39259839106518,8.299883616225394,16.239042807491426,13.796052046861256,12.397504474035616,5.7925104305139245e-06,0.0025889995704066,274.82967707803203,0.213822560247318,0.0,0,True,134,50,1.4925373134328357,8.208955223880597,8.208955223880597,9.701492537313433,52.0,90.0,90.0,96.0,44.0,38.0,2,4,4,3,1,1,1,0,0,0,6.444096536089319,6.444096536089319,6.444096536089319,0.5509722433713194,0.6973532805500855,0.632234050729579,Q3,Q4 highest noise
AURORA16_021,21,1601021,3.07984158317116,3.2905438464273254e-07,4.443406279475569e-06,2.917264466478575e-06,-1.4897673835071011e-06,0.000983688404341,-0.0004549376151652,-0.0005131693742116,-0.0002220571162114,0.0175242052322833,141.263093566416,97.78417304216156,31.14234065345377,-0.0189079813116389,-0.0628529991233559,-0.0396766519075471,1.4140966197728204e-05,35.09300454145938,105.83300399724308,6.406495348637884,12.475423604410802,5.001597666801369,14.779699373970256,5.520298740903706e-06,0.0007208470040037,174.60484381273378,0.0766958145055813,0.0,0,True,134,39,0.0,0.0,0.0,0.0,2.564102564102564,7.6923076923076925,7.6923076923076925,10.256410256410255,7.692307692307692,5.128205128205129,0,0,0,0,1,1,1,0,0,0,70.01976016541505,70.01976016541505,70.01976016541505,0.4637278585221973,0.4971629557884786,0.632234050729579,Q2,Q3
AURORA16_022,22,1601022,3.454042097237944,3.209423438466472e-07,8.863746853396874e-07,-1.3557457098065754e-06,3.169503820520097e-06,0.0004715144083663,0.0015200677490922,0.0004600317310636,7.959567347788979e-05,0.0194081800214266,-22.183028055321984,-39.34246663967096,155.952898174157,-0.099396043712051,0.0582103313836594,-0.1783846473882517,2.0014469627189206e-05,36.26991686501424,103.78228793551116,6.649160176855011,11.28090383602549,10.721495832201308,10.164539935512888,3.559418629602517e-06,0.0015901479889155,162.36139585478995,0.2123419379426361,0.0,0,True,134,40,2.985074626865672,2.238805970149253,2.985074626865672,2.985074626865672,22.5,40.0,40.0,42.5,20.0,17.5,4,3,4,4,1,1,1,0,0,0,3.0627238693298864,3.0627238693298864,3.0627238693298864,0.4973450014968496,0.6101235523876942,0.632234050729579,Q2,Q3
AURORA16_023,23,1601023,3.3442397705068085,9.996655222165067e-07,3.259699714821476e-06,-3.210286812682453e-06,1.5462853053159885e-07,0.0007114694436501,0.0018892750007326,-0.0010313184485202,0.0005016793499506,0.0165387351175458,48.45502953252287,-12.317287203298434,120.98499690877406,0.0930003247876202,-0.1616914420265349,0.1350296503474043,3.566273625600627e-05,46.25706089837727,107.6759773377049,7.992145451300096,14.496902906524229,12.133370098153698,12.877881167663148,4.577717076550759e-06,0.0022101266798124,130.90826913553732,0.2302741611821991,0.0,0,True,134,48,0.7462686567164178,2.238805970149253,2.238805970149253,1.4925373134328357,18.75,70.83333333333334,70.83333333333334,70.83333333333334,52.08333333333334,52.08333333333334,1,3,3,2,1,1,1,0,0,0,119.4413597377067,109.44135973770642,119.4413597377067,0.4951088169049759,0.6646665080542181,0.632234050729579,Q3,Q3
AURORA16_024,24,1601024,2.833761876753861,5.324051301128902e-07,-2.347764860530581e-06,3.623051703353916e-06,-2.045522343988731e-06,0.0003006454003915,0.0003061654893116,-0.0017779585307718,-0.0006688512210915,0.0341146232107361,113.01572590766528,-2.055273470502925,128.3568336433101,0.1380509095549768,0.1129266773005492,-0.0750667004506059,1.379467903415123e-05,51.824797257777306,105.31689334322712,8.235859698096014,16.356233074681587,12.407750360729672,12.167675596171996,4.777307311161283e-06,0.00192411948692,171.03290675893766,0.1935083915277055,0.0,0,True,134,50,0.0,0.0,0.0,0.0,14.000000000000002,36.0,36.0,44.0,30.0,22.0,0,0,0,0,1,1,1,0,0,0,30.986399406372414,30.986399406372414,30.986399406372414,0.5108767109942387,0.6032618424145775,0.632234050729579,Q3,Q2
AURORA16_025,25,1601025,1.8346107695594924,2.7706483153477666e-07,-1.0852849157423965e-06,1.6994429473299958e-06,-1.653809293342178e-06,0.0006364824530887,-0.0006569122725149,0.0006104334558773,-0.0009782702059706,0.0111387573788023,-192.86780009210275,126.40883991469424,77.91664640735297,-0.1928703467780294,0.1066660629206356,0.171299554996784,2.1227396223016675e-05,11.662872911649362,103.70318536604734,9.802022633715618,19.58764856619206,10.622195711640249,19.53561746466454,2.6078793795558487e-06,0.0013270928127772,243.4095045562408,0.2791418227126894,0.0,0,True,134,59,1.4925373134328357,2.985074626865672,2.985074626865672,1.4925373134328357,8.47457627118644,13.559322033898304,13.559322033898304,15.254237288135592,6.779661016949154,5.084745762711865,2,4,4,2,1,1,1,0,0,0,27.808878037160127,27.808878037160127,27.808878037160127,0.5515919476087671,0.5755534232949663,0.632234050729579,Q1 weakest,Q1 lowest noise
AURORA16_026,26,1601026,3.9790622232309247,4.485736731531746e-07,1.444287972897649e-06,-2.2239327580264923e-06,1.8284598588636969e-06,0.0006200706834893,0.0010711725976381,0.0003469430887022,0.0007708553106975,0.0197876898025193,43.0022640725241,58.4583972003648,172.48434001142311,-0.0600885050317575,0.127095986762092,0.1837942744949585,3.911792366871006e-05,77.37892031433825,102.2738669697623,5.088934782657967,19.213668516718588,14.218336996050052,10.934070166018683,3.221041775009441e-06,0.0013645505306728,187.1294377370245,0.2313965289824148,0.0,0,True,134,31,0.0,2.238805970149253,2.238805970149253,2.238805970149253,67.74193548387096,100.0,100.0,100.0,32.25806451612904,32.25806451612904,0,1,1,1,1,1,1,0,0,0,3.567981814261998,3.567981814261998,3.567981814261998,0.5173513165119937,0.706236336890767,0.632234050729579,Q4 strongest,Q3
AURORA16_027,27,1601027,3.8680801169127768,5.037817542242924e-07,3.870663101618988e-06,1.301714412594014e-07,2.2815335872628564e-06,0.0007736937078722,-0.0005819377999563,-0.0003360223643616,-0.0019438418699058,0.0382112828097015,-68.29815905725783,1.4295623497627616,156.27114257707922,-0.1418637935502137,-0.0967576243247854,0.0518922499464617,1.2474313433880409e-05,67.5934529562739,106.25815062709177,6.883983702657538,15.523425547561107,13.16263957990748,19.86515944497446,4.494927469955749e-06,0.0020567167640606,170.55014565068004,0.1793883479770635,0.0,0,True,134,41,0.7462686567164178,2.985074626865672,2.985074626865672,3.731343283582089,21.951219512195124,97.5609756097561,97.5609756097561,95.1219512195122,73.17073170731707,75.60975609756098,1,2,2,2,1,1,1,0,0,0,74.51096237449406,4.510962374493772,24.51096237449434,0.5212968832448157,0.7001092848872406,0.632234050729579,Q4 strongest,Q3
AURORA16_028,28,1601028,1.5095422431739665,6.924949315814026e-07,1.8841003288208247e-06,1.2452163850665166e-06,-4.510454359115396e-06,0.0003874781840172,-0.0012527639368206,0.0014310383545024,-0.0019055198750843,0.0119513487172349,-130.5873255675944,-188.5725920996784,-199.2262714597693,0.1496440842105251,0.1567870743879262,0.1103424928578737,2.33229278718211e-05,31.87539644648463,107.6002663281502,8.797739923269152,18.173475007108262,12.758866282221922,11.45556686727957,5.044263714395188e-06,0.0026922656347019,303.81537046346136,0.2432097949598694,0.0,0,True,134,53,1.4925373134328357,0.0,1.4925373134328357,1.4925373134328357,45.28301886792453,90.56603773584906,90.56603773584906,96.22641509433964,50.943396226415096,45.28301886792453,2,0,2,2,1,1,1,0,0,0,3.984020310988399,3.984020310988399,3.984020310988399,0.5145035358537461,0.6709897520469031,0.632234050729579,Q2,Q1 lowest noise
AURORA16_029,29,1601029,2.273363434368268,6.882782209790327e-07,-2.864761131689386e-06,-3.7460614991312857e-07,2.4995236100183843e-06,0.0005852000759012,0.0004944803744921,0.0016336682260392,0.0001541135938554,0.0433802459736771,-92.83184871797512,-103.27868700400856,195.435575063003,0.0256336052902405,-0.1308933375118736,0.1141634154768813,1.7701660130508262e-05,52.56240852627766,106.85927741970669,5.954302610454233,18.466744093591824,6.728545354909228,16.659466351349277,3.820314697276957e-06,0.0017138067899676,239.74841673278192,0.1755660358911145,0.0,0,True,134,35,2.985074626865672,0.0,2.985074626865672,2.985074626865672,48.57142857142857,91.42857142857144,91.42857142857144,91.42857142857144,42.85714285714286,42.85714285714286,4,0,4,4,1,1,1,0,0,0,38.443354817598845,38.443354817598845,38.443354817598845,0.4918579253669952,0.6939437501355156,0.632234050729579,Q3,Q2
AURORA16_030,30,1601030,3.512198888954958,3.552559442687136e-07,-4.09857641109125e-07,1.5319636324916477e-06,-1.92696698422449e-06,0.0008932477214155,-0.0010480310819405,0.0009192910321352,-0.0001709296095929,0.024611931645909,-152.92412417786562,161.43988920804674,-41.3746080869432,-0.0707697454888947,0.0352543450774899,0.0858328225026364,3.305847794005047e-05,53.79717206227915,107.37045407079702,8.415712691225462,15.699812342147991,9.364144068235884,17.630120057456132,2.49561567865402e-06,0.0014045220119006,226.18683378442216,0.1166983253614839,0.0,0,True,134,50,2.238805970149253,5.223880597014925,5.223880597014925,6.7164179104477615,24.0,68.0,68.0,76.0,52.0,44.0,3,3,3,3,1,1,1,1,1,1,47.77275575217885,47.77275575217885,47.77275575217885,0.5285347673283175,0.6498718380055624,0.632234050729579,Q3,Q3
